time,open,high,low,close,volume
2021-01-02 08:00:00,729.7,788.71,715.6,775.02,4176508.581
2021-01-03 08:00:00,775.04,1022.51,769.19,980.24,9610267.802
2021-01-04 08:00:00,980.23,1173.94,890.0,1043.11,12057661.07
2021-01-05 08:00:00,1043.12,1138.92,974.23,1101.29,7526097.093
2021-01-06 08:00:00,1101.29,1218.0,1057.3,1212.64,6952861.553
2021-01-07 08:00:00,1212.98,1297.15,1150.0,1227.12,5807791.01
2021-01-08 08:00:00,1227.5,1279.06,1064.6,1218.39,6994773.234
2021-01-09 08:00:00,1218.55,1314.0,1173.0,1279.96,4157466.015
2021-01-10 08:00:00,1279.96,1354.66,1168.49,1257.96,5913298.389
2021-01-11 08:00:00,1257.95,1264.5,915.2,1086.94,11237262.77
2021-01-12 08:00:00,1086.84,1153.13,1007.0,1050.82,5530754.1
2021-01-13 08:00:00,1050.67,1138.63,987.21,1130.4,4029644.646
2021-01-14 08:00:00,1130.4,1249.32,1087.68,1234.86,4079502.435
2021-01-15 08:00:00,1234.5,1260.0,1070.0,1168.79,5020898.727
2021-01-16 08:00:00,1168.65,1296.79,1152.13,1230.19,3980782.071
2021-01-17 08:00:00,1230.32,1272.28,1165.0,1233.71,3396518.439
2021-01-18 08:00:00,1233.61,1265.96,1183.2,1262.99,2562805.077
2021-01-19 08:00:00,1263.0,1444.05,1255.51,1367.51,6288844.344
2021-01-20 08:00:00,1367.38,1411.38,1236.35,1379.24,5844273.198
2021-01-21 08:00:00,1379.23,1391.0,1083.4,1111.23,6820207.515
2021-01-22 08:00:00,1111.82,1274.52,1041.13,1234.55,5475223.381
2021-01-23 08:00:00,1234.54,1274.0,1197.0,1235.66,2920417.541
2021-01-24 08:00:00,1235.65,1401.88,1221.51,1394.24,3768553.334
2021-01-25 08:00:00,1394.23,1481.46,1293.0,1318.61,5138109.254
2021-01-26 08:00:00,1318.53,1379.5,1244.87,1368.4,4868106.344
2021-01-27 08:00:00,1368.48,1377.9,1206.0,1238.55,5277115.882
2021-01-28 08:00:00,1238.55,1362.94,1217.28,1329.86,3463945.921
2021-01-29 08:00:00,1330.28,1443.0,1285.46,1381.99,5010264.423
2021-01-30 08:00:00,1382.14,1409.35,1328.0,1380.48,2364036.673
2021-01-31 08:00:00,1380.42,1383.7,1281.96,1313.12,2091898.285
2021-02-01 08:00:00,1313.09,1379.73,1270.0,1376.48,2282184.993
2021-02-02 08:00:00,1376.74,1551.5,1363.0,1516.26,5098356.241
2021-02-03 08:00:00,1516.2,1672.76,1510.76,1666.0,4407760.724
2021-02-04 08:00:00,1666.1,1703.37,1557.0,1596.0,4966516.757
2021-02-05 08:00:00,1595.93,1767.19,1592.46,1721.16,3518469.104
2021-02-06 08:00:00,1721.03,1748.11,1647.09,1679.34,2991060.685
2021-02-07 08:00:00,1679.38,1695.5,1490.48,1611.99,4063794.078
2021-02-08 08:00:00,1612.0,1782.5,1566.22,1755.61,3884050.435
2021-02-09 08:00:00,1755.6,1830.47,1713.2,1770.79,3388435.791
2021-02-10 08:00:00,1770.99,1848.0,1680.0,1743.31,3442140.65
2021-02-11 08:00:00,1743.3,1827.07,1704.21,1789.32,2256762.199
2021-02-12 08:00:00,1789.32,1872.86,1740.22,1843.08,2650816.264
2021-02-13 08:00:00,1843.08,1878.88,1764.79,1818.02,2381458.551
2021-02-14 08:00:00,1817.86,1857.67,1785.23,1803.59,1773668.237
2021-02-15 08:00:00,1804.0,1839.63,1652.0,1781.34,3238695.81
2021-02-16 08:00:00,1781.34,1831.58,1726.01,1784.31,2536777.874
2021-02-17 08:00:00,1784.31,1864.26,1735.66,1849.86,2340915.266
2021-02-18 08:00:00,1849.87,1955.0,1849.37,1941.26,2447343.966
2021-02-19 08:00:00,1941.12,1980.0,1894.0,1958.58,1943898.87
2021-02-20 08:00:00,1958.59,2048.0,1792.0,1914.58,3273599.601
2021-02-21 08:00:00,1914.51,1981.04,1885.0,1934.75,2039425.917
2021-02-22 08:00:00,1934.59,1938.5,1552.2,1778.3,4972909.716
2021-02-23 08:00:00,1778.22,1784.08,1348.17,1579.75,7089349.585
2021-02-24 08:00:00,1579.75,1714.04,1501.09,1623.98,3593348.017
2021-02-25 08:00:00,1623.94,1672.49,1458.0,1482.09,2955804.261
2021-02-26 08:00:00,1482.13,1563.66,1401.01,1445.28,3880051.012
2021-02-27 08:00:00,1445.36,1530.19,1425.5,1458.65,2530875.338
2021-02-28 08:00:00,1458.64,1469.44,1292.8,1419.77,4109392.696
2021-03-01 08:00:00,1419.96,1573.42,1411.1,1571.2,2727916.51
2021-03-02 08:00:00,1571.2,1604.85,1455.3,1486.28,2884922.074
2021-03-03 08:00:00,1486.24,1664.0,1475.0,1568.63,3055043.878
2021-03-04 08:00:00,1568.63,1626.0,1506.99,1540.69,3087612.251
2021-03-05 08:00:00,1540.7,1551.0,1441.57,1529.88,3051666.755
2021-03-06 08:00:00,1529.75,1674.02,1515.16,1651.73,2839191.599
2021-03-07 08:00:00,1651.9,1736.89,1631.59,1727.23,2570034.976
2021-03-08 08:00:00,1727.73,1844.57,1667.86,1834.3,3501989.878
2021-03-09 08:00:00,1834.47,1873.86,1801.0,1873.31,2460568.209
2021-03-10 08:00:00,1873.37,1882.59,1760.0,1796.8,3413199.591
2021-03-11 08:00:00,1796.8,1850.07,1725.96,1829.0,3061111.766
2021-03-12 08:00:00,1828.96,1846.59,1719.92,1767.44,2753218.247
2021-03-13 08:00:00,1767.32,1948.75,1729.33,1924.94,2763730.381
2021-03-14 08:00:00,1924.94,1935.88,1836.0,1850.54,2244662.581
2021-03-15 08:00:00,1850.5,1896.3,1729.2,1794.89,3297299.618
2021-03-16 08:00:00,1795.09,1819.76,1712.0,1807.25,2500648.806
2021-03-17 08:00:00,1807.25,1841.86,1741.95,1825.77,2164536.182
2021-03-18 08:00:00,1825.94,1853.0,1758.48,1777.54,1948941.621
2021-03-19 08:00:00,1777.55,1844.32,1733.09,1811.04,1807873.07
2021-03-20 08:00:00,1811.04,1873.84,1802.5,1807.35,1400240.86
2021-03-21 08:00:00,1807.43,1818.61,1745.02,1784.67,1569940.157
2021-03-22 08:00:00,1784.78,1809.59,1653.67,1681.69,2062250.384
2021-03-23 08:00:00,1681.66,1722.52,1652.58,1669.33,1875276.276
2021-03-24 08:00:00,1669.33,1742.43,1540.22,1582.11,2657346.906
2021-03-25 08:00:00,1582.01,1622.54,1548.56,1587.5,2454402.206
2021-03-26 08:00:00,1587.44,1701.19,1587.03,1699.13,1630204.715
2021-03-27 08:00:00,1699.21,1734.88,1668.3,1714.34,1412714.74
2021-03-28 08:00:00,1714.14,1727.5,1662.54,1688.3,1167051.376
2021-03-29 08:00:00,1688.31,1845.0,1680.04,1818.44,1936361.877
2021-03-30 08:00:00,1818.43,1863.79,1788.3,1843.43,1627666.888
2021-03-31 08:00:00,1843.43,1952.98,1771.85,1923.07,2721505.354
2021-04-01 08:00:00,1923.07,1989.11,1882.1,1969.74,2282765.6
2021-04-02 08:00:00,1969.75,2150.0,1949.94,2138.01,2782619.002
2021-04-03 08:00:00,2138.01,2144.17,2002.0,2012.63,2961955.982
2021-04-04 08:00:00,2012.64,2093.72,1980.0,2077.73,1628253.906
2021-04-05 08:00:00,2077.85,2138.61,2002.16,2110.35,2029400.255
2021-04-06 08:00:00,2110.39,2161.02,2043.89,2114.47,2216031.293
2021-04-07 08:00:00,2114.48,2133.02,1930.1,1965.4,3144081.502
2021-04-08 08:00:00,1965.4,2086.67,1950.0,2082.08,1653807.764
2021-04-09 08:00:00,2082.02,2104.83,2052.0,2068.02,1237414.829
2021-04-10 08:00:00,2068.02,2211.94,2059.03,2135.96,2077350.376
2021-04-11 08:00:00,2135.99,2171.07,2115.56,2155.05,1290245.975
2021-04-12 08:00:00,2155.07,2209.99,2101.96,2139.25,1659510.107
2021-04-13 08:00:00,2139.24,2324.0,2137.21,2303.15,2311955.605
2021-04-14 08:00:00,2303.15,2450.0,2286.04,2437.08,3370771.796
2021-04-15 08:00:00,2436.74,2548.6,2403.14,2519.85,2600911.507
2021-04-16 08:00:00,2519.85,2553.0,2298.23,2427.29,3505534.172
2021-04-17 08:00:00,2427.29,2499.26,2314.49,2319.8,2057149.939
2021-04-18 08:00:00,2319.93,2341.91,1900.0,2235.32,4275573.298
2021-04-19 08:00:00,2235.32,2278.58,2079.12,2162.75,3029523.224
2021-04-20 08:00:00,2162.76,2347.0,2052.42,2329.96,3393046.281
2021-04-21 08:00:00,2330.07,2470.0,2238.96,2358.9,3556266.081
2021-04-22 08:00:00,2359.41,2645.63,2305.0,2398.94,6698438.657
2021-04-23 08:00:00,2399.2,2443.66,2110.0,2368.67,6753400.874
2021-04-24 08:00:00,2368.66,2370.04,2156.58,2215.54,3424662.228
2021-04-25 08:00:00,2215.55,2357.0,2162.9,2320.71,3570867.777
2021-04-26 08:00:00,2320.71,2545.5,2303.42,2534.25,3507145.533
2021-04-27 08:00:00,2534.17,2683.42,2481.43,2668.39,2604067.05
2021-04-28 08:00:00,2668.28,2762.1,2562.83,2748.33,3857131.883
2021-04-29 08:00:00,2748.33,2798.0,2668.87,2759.14,2827431.929
2021-04-30 08:00:00,2759.15,2803.55,2726.88,2773.15,1961665.845
2021-05-01 08:00:00,2773.16,2958.91,2754.04,2947.01,2294000.106
2021-05-02 08:00:00,2947.0,2986.97,2856.7,2950.98,2080733.971
2021-05-03 08:00:00,2950.91,3459.8,2950.7,3433.36,5116980.548
2021-05-04 08:00:00,3433.7,3529.64,3160.01,3243.67,6940584.205
2021-05-05 08:00:00,3243.65,3552.74,3211.0,3528.49,3838631.919
2021-05-06 08:00:00,3528.74,3616.0,3380.25,3493.16,3041921.923
2021-05-07 08:00:00,3493.17,3592.0,3355.0,3480.98,2326172.061
2021-05-08 08:00:00,3480.98,3964.83,3451.74,3914.47,3128906.127
2021-05-09 08:00:00,3914.95,3985.55,3730.0,3928.01,3118238.601
2021-05-10 08:00:00,3927.83,4214.92,3658.0,3950.33,5052309.882
2021-05-11 08:00:00,3950.32,4183.52,3778.17,4175.91,3394479.287
2021-05-12 08:00:00,4175.85,4379.18,3723.43,3828.99,4928002.067
2021-05-13 08:00:00,3829.89,4036.45,3491.53,3719.45,5852199.813
2021-05-14 08:00:00,3719.44,4175.0,3692.99,4079.99,3063526.292
2021-05-15 08:00:00,4079.98,4137.21,3634.44,3648.98,3319093.925
2021-05-16 08:00:00,3649.01,3882.76,3348.0,3581.39,4223953.947
2021-05-17 08:00:00,3581.39,3587.0,3125.0,3283.58,5745292.662
2021-05-18 08:00:00,3283.23,3570.27,3240.06,3376.35,3842243.27
2021-05-19 08:00:00,3377.03,3446.24,1400.73,2442.98,10144417.23
2021-05-20 08:00:00,2444.02,2990.85,2150.0,2768.42,6097256.74
2021-05-21 08:00:00,2768.42,2940.0,2097.99,2431.01,6041587.849
2021-05-22 08:00:00,2431.24,2489.65,2151.63,2295.15,4564892.774
2021-05-23 08:00:00,2295.46,2383.41,1728.85,2096.63,7797673.861
2021-05-24 08:00:00,2096.62,2675.0,2079.0,2649.27,5714266.276
2021-05-25 08:00:00,2649.49,2750.0,2380.6,2706.83,5322472.943
2021-05-26 08:00:00,2706.82,2913.0,2642.87,2884.27,4052111.799
2021-05-27 08:00:00,2884.16,2893.03,2634.0,2742.77,3441489.934
2021-05-28 08:00:00,2742.77,2763.57,2324.48,2411.66,4733066.731
2021-05-29 08:00:00,2411.65,2577.04,2208.04,2277.99,4468023.064
2021-05-30 08:00:00,2277.99,2476.83,2179.13,2386.11,3642984.366
2021-05-31 08:00:00,2386.11,2721.51,2271.46,2706.33,4203920.413
2021-06-01 08:00:00,2706.46,2741.45,2523.82,2634.63,3779985.27
2021-06-02 08:00:00,2634.61,2804.04,2551.03,2707.22,3026897.821
2021-06-03 08:00:00,2707.03,2892.23,2662.0,2858.34,3561113.235
2021-06-04 08:00:00,2858.34,2861.53,2540.61,2689.21,4343826.882
2021-06-05 08:00:00,2689.41,2817.43,2550.77,2627.45,3876375.64
2021-06-06 08:00:00,2627.44,2744.0,2613.11,2711.4,2719341.885
2021-06-07 08:00:00,2711.3,2849.65,2569.3,2592.96,4175255.701
2021-06-08 08:00:00,2592.51,2621.27,2305.5,2506.19,6567894.086
2021-06-09 08:00:00,2506.13,2627.38,2404.01,2610.2,5127988.288
2021-06-10 08:00:00,2610.2,2624.79,2423.36,2471.11,3151629.315
2021-06-11 08:00:00,2471.05,2497.94,2320.0,2354.25,2932342.336
2021-06-12 08:00:00,2354.25,2452.79,2255.42,2370.59,3349184.786
2021-06-13 08:00:00,2370.61,2548.0,2307.41,2508.71,2999901.961
2021-06-14 08:00:00,2508.56,2608.53,2460.0,2579.82,2592648.448
2021-06-15 08:00:00,2579.8,2639.99,2506.81,2544.17,2609572.986
2021-06-16 08:00:00,2544.28,2557.54,2350.0,2366.84,2715755.789
2021-06-17 08:00:00,2366.84,2459.77,2304.15,2372.51,2805257.77
2021-06-18 08:00:00,2372.5,2376.94,2135.04,2231.68,3783368.698
2021-06-19 08:00:00,2231.68,2280.0,2160.0,2163.36,2905034.112
2021-06-20 08:00:00,2163.36,2277.0,2038.94,2242.7,4117443.373
2021-06-21 08:00:00,2242.7,2259.27,1864.36,1884.77,8408243.758
2021-06-22 08:00:00,1884.75,1997.8,1698.64,1878.46,7629543.365
2021-06-23 08:00:00,1878.46,2044.35,1820.3,1966.51,4071236.262
2021-06-24 08:00:00,1966.48,2036.0,1883.47,1989.5,3069218.028
2021-06-25 08:00:00,1989.5,2020.0,1790.0,1808.0,4807623.064
2021-06-26 08:00:00,1808.0,1852.95,1715.0,1828.88,4547451.38
2021-06-27 08:00:00,1828.86,1984.61,1805.0,1980.83,3643084.635
2021-06-28 08:00:00,1981.0,2146.91,1960.31,2083.56,5085737.209
2021-06-29 08:00:00,2083.55,2244.33,2073.0,2165.15,4249854.368
2021-06-30 08:00:00,2165.03,2290.0,2087.23,2275.0,4574440.196
2021-07-01 08:00:00,2274.99,2275.68,2066.0,2105.24,4469383.028
2021-07-02 08:00:00,2105.23,2160.0,2016.43,2152.64,3889563.119
2021-07-03 08:00:00,2152.48,2239.0,2112.03,2226.63,2965804.658
2021-07-04 08:00:00,2226.71,2390.0,2188.0,2321.95,3200803.958
2021-07-05 08:00:00,2322.13,2324.22,2155.04,2195.38,4496646.698
2021-07-06 08:00:00,2195.38,2349.92,2191.24,2322.04,4197100.45
2021-07-07 08:00:00,2321.82,2410.0,2292.94,2314.65,3113882.674
2021-07-08 08:00:00,2314.64,2326.58,2082.07,2114.88,4154305.408
2021-07-09 08:00:00,2114.81,2189.27,2045.0,2147.53,4166847.297
2021-07-10 08:00:00,2147.4,2195.0,2073.0,2111.14,2803372.98
2021-07-11 08:00:00,2111.14,2175.0,2080.0,2140.27,2154716.197
2021-07-12 08:00:00,2140.26,2167.95,2003.4,2030.85,2941659.373
2021-07-13 08:00:00,2030.78,2048.97,1916.0,1940.32,3641617.739
2021-07-14 08:00:00,1940.31,2018.55,1862.32,1993.82,4274762.909
2021-07-15 08:00:00,1993.82,2042.1,1880.29,1919.35,3891662.256
2021-07-16 08:00:00,1919.36,1965.85,1846.0,1876.1,3797831.436
2021-07-17 08:00:00,1876.09,1919.0,1841.0,1898.55,3169044.845
2021-07-18 08:00:00,1898.55,1994.26,1875.0,1890.66,3350134.623
2021-07-19 08:00:00,1890.8,1917.82,1801.0,1818.4,3317206.573
2021-07-20 08:00:00,1818.4,1841.34,1715.0,1785.04,4510417.88
2021-07-21 08:00:00,1785.2,2038.0,1752.35,1995.49,5466949.512
2021-07-22 08:00:00,1995.5,2046.0,1945.0,2023.55,3739570.52
2021-07-23 08:00:00,2024.0,2131.96,1995.02,2124.33,3237000.868
2021-07-24 08:00:00,2124.34,2198.0,2105.4,2183.53,2900599.605
2021-07-25 08:00:00,2183.54,2197.0,2106.12,2188.11,2654045.578
2021-07-26 08:00:00,2188.15,2433.53,2170.03,2227.41,5648561.635
2021-07-27 08:00:00,2227.44,2319.0,2150.0,2298.04,4077823.745
2021-07-28 08:00:00,2298.05,2345.54,2242.2,2300.08,3309639.002
2021-07-29 08:00:00,2300.12,2406.44,2263.33,2382.45,2369811.378
2021-07-30 08:00:00,2382.45,2473.99,2316.03,2461.72,3555705.688
2021-07-31 08:00:00,2461.52,2553.8,2421.76,2530.49,2363945.704
2021-08-01 08:00:00,2530.37,2699.0,2511.88,2554.71,4203633.648
2021-08-02 08:00:00,2554.72,2666.91,2506.11,2607.09,3757454.702
2021-08-03 08:00:00,2607.09,2633.27,2441.0,2506.87,4035094.388
2021-08-04 08:00:00,2506.5,2775.06,2456.83,2725.0,4639321.233
2021-08-05 08:00:00,2725.0,2845.9,2527.0,2826.8,6430648.209
2021-08-06 08:00:00,2826.81,2948.36,2720.31,2892.3,3957430.19
2021-08-07 08:00:00,2892.29,3176.0,2865.45,3163.26,5211893.648
2021-08-08 08:00:00,3163.26,3195.67,2950.45,3014.06,4207474.0
2021-08-09 08:00:00,3014.06,3190.8,2890.03,3163.43,4997024.855
2021-08-10 08:00:00,3163.43,3239.13,3053.24,3143.98,4011325.684
2021-08-11 08:00:00,3143.97,3279.78,3120.69,3161.52,3248054.689
2021-08-12 08:00:00,3161.52,3241.57,2981.0,3046.74,3651234.966
2021-08-13 08:00:00,3046.63,3332.88,3034.35,3324.12,3291401.802
2021-08-14 08:00:00,3324.12,3337.99,3210.0,3266.31,2307338.73
2021-08-15 08:00:00,3266.31,3326.0,3109.0,3312.31,2863557.025
2021-08-16 08:00:00,3312.31,3343.0,3133.33,3146.83,2823441.625
2021-08-17 08:00:00,3146.82,3294.23,2992.0,3014.64,3583054.432
2021-08-18 08:00:00,3014.63,3125.92,2950.0,3014.25,2914764.091
2021-08-19 08:00:00,3014.31,3194.0,2958.8,3186.8,2795287.664
2021-08-20 08:00:00,3186.76,3308.26,3180.0,3286.62,2223015.324
2021-08-21 08:00:00,3286.65,3313.9,3207.12,3226.4,1838074.781
2021-08-22 08:00:00,3226.39,3276.42,3124.35,3241.29,1773220.917
2021-08-23 08:00:00,3241.29,3383.0,3233.07,3323.01,2430852.991
2021-08-24 08:00:00,3323.0,3362.0,3145.0,3173.98,2520587.128
2021-08-25 08:00:00,3173.99,3249.0,3078.52,3227.9,2405504.816
2021-08-26 08:00:00,3227.9,3254.0,3052.0,3093.77,2360877.641
2021-08-27 08:00:00,3093.81,3283.0,3061.44,3273.91,2227370.879
2021-08-28 08:00:00,3274.12,3288.22,3209.93,3247.29,1124796.339
2021-08-29 08:00:00,3247.47,3291.7,3150.5,3225.47,1642534.292
2021-08-30 08:00:00,3225.47,3350.0,3142.38,3230.43,2535431.803
2021-08-31 08:00:00,3230.42,3478.0,3187.85,3430.49,3605871.087
2021-09-01 08:00:00,3430.49,3849.0,3381.23,3831.44,3339812.397
2021-09-02 08:00:00,3831.42,3843.21,3723.87,3788.95,1997427.18
2021-09-03 08:00:00,3788.94,4036.44,3710.77,3942.79,2643680.21
2021-09-04 08:00:00,3942.83,3976.59,3835.0,3889.71,1508907.058
2021-09-05 08:00:00,3889.95,3991.25,3837.0,3952.56,1483337.994
2021-09-06 08:00:00,3952.56,3976.6,3864.27,3929.0,1471495.586
2021-09-07 08:00:00,3929.01,3952.53,2923.0,3435.0,4947996.791
2021-09-08 08:00:00,3435.0,3562.25,3217.01,3497.99,2986177.27
2021-09-09 08:00:00,3497.68,3570.34,3390.0,3426.42,1980923.9
2021-09-10 08:00:00,3426.43,3517.91,3143.2,3209.84,2299854.907
2021-09-11 08:00:00,3209.85,3349.17,3199.26,3267.23,1413713.591
2021-09-12 08:00:00,3267.28,3474.95,3230.84,3405.21,1518234.911
2021-09-13 08:00:00,3405.65,3432.12,3107.02,3284.41,2654865.254
2021-09-14 08:00:00,3284.17,3438.0,3269.25,3435.42,1536142.673
2021-09-15 08:00:00,3435.29,3620.0,3358.08,3614.72,1652816.482
2021-09-16 08:00:00,3614.71,3678.0,3482.0,3570.46,1879717.934
2021-09-17 08:00:00,3570.46,3597.52,3350.0,3400.99,1665745.301
2021-09-18 08:00:00,3401.0,3546.0,3370.25,3435.35,1392166.948
2021-09-19 08:00:00,3435.36,3459.0,3275.0,3328.72,1409270.892
2021-09-20 08:00:00,3328.99,3347.99,2907.07,2978.34,3894861.617
2021-09-21 08:00:00,2978.34,3108.17,2647.8,2765.48,4287828.77
2021-09-22 08:00:00,2765.47,3088.88,2736.57,3076.62,2674294.104
2021-09-23 08:00:00,3076.62,3173.99,3032.77,3150.7,1943658.778
2021-09-24 08:00:00,3150.7,3157.5,2731.0,2926.37,3728810.363
2021-09-25 08:00:00,2926.36,2967.32,2800.0,2921.08,2234473.867
2021-09-26 08:00:00,2921.08,3116.84,2737.19,3057.63,2764313.381
2021-09-27 08:00:00,3057.62,3163.9,2920.22,2923.6,2027222.045
2021-09-28 08:00:00,2923.59,2969.0,2781.0,2803.5,2369127.215
2021-09-29 08:00:00,2803.34,2949.0,2780.0,2848.38,1856443.794
2021-09-30 08:00:00,2848.38,3049.3,2835.29,2999.45,2159104.679
2021-10-01 08:00:00,2999.45,3331.56,2967.1,3308.58,2414202.176
2021-10-02 08:00:00,3308.59,3471.58,3257.05,3387.25,1587338.885
2021-10-03 08:00:00,3387.24,3489.22,3340.0,3418.25,1314004.609
2021-10-04 08:00:00,3418.21,3440.0,3268.81,3386.12,1961769.087
2021-10-05 08:00:00,3386.12,3549.9,3363.56,3517.64,1476768.109
2021-10-06 08:00:00,3517.64,3638.0,3339.67,3576.85,2134235.566
2021-10-07 08:00:00,3576.9,3659.98,3470.37,3589.85,1809003.003
2021-10-08 08:00:00,3589.85,3675.41,3531.0,3563.81,1501949.85
2021-10-09 08:00:00,3563.82,3639.0,3538.1,3577.8,907875.164
2021-10-10 08:00:00,3577.65,3607.55,3402.12,3415.01,1518799.428
2021-10-11 08:00:00,3415.01,3629.0,3368.0,3543.1,1874616.227
2021-10-12 08:00:00,3543.09,3549.82,3404.0,3492.91,1986800.415
2021-10-13 08:00:00,3492.9,3618.0,3412.29,3610.05,1635415.204
2021-10-14 08:00:00,3610.24,3830.0,3590.02,3794.19,1736537.63
2021-10-15 08:00:00,3794.18,3915.0,3737.13,3872.71,1828015.586
2021-10-16 08:00:00,3872.7,3980.0,3801.38,3833.3,1398494.278
2021-10-17 08:00:00,3833.29,3925.95,3634.32,3851.01,1611014.925
2021-10-18 08:00:00,3851.17,3898.94,3675.5,3748.31,1768303.025
2021-10-19 08:00:00,3748.1,3893.0,3734.93,3881.48,1769755.526
2021-10-20 08:00:00,3881.49,4173.5,3830.0,4164.14,2278334.962
2021-10-21 08:00:00,4164.13,4389.6,4006.83,4057.26,3807818.968
2021-10-22 08:00:00,4057.26,4172.52,3888.0,3975.56,2113125.983
2021-10-23 08:00:00,3975.55,4177.27,3940.6,4170.5,1494374.557
2021-10-24 08:00:00,4170.5,4191.72,3962.86,4084.61,1501861.254
2021-10-25 08:00:00,4084.6,4240.03,4071.37,4224.14,1389127.307
2021-10-26 08:00:00,4224.13,4306.61,4092.0,4133.39,1665700.699
2021-10-27 08:00:00,4133.37,4319.0,3900.0,3923.57,2642128.851
2021-10-28 08:00:00,3923.58,4300.0,3887.75,4288.96,2233903.498
2021-10-29 08:00:00,4288.91,4467.89,4269.16,4421.53,1862409.48
2021-10-30 08:00:00,4421.53,4438.85,4230.55,4324.82,1145688.807
2021-10-31 08:00:00,4324.82,4399.22,4161.0,4288.86,1308821.315
2021-11-01 08:00:00,4288.87,4385.57,4145.0,4322.72,1541230.772
2021-11-02 08:00:00,4322.72,4604.96,4286.67,4593.88,1477069.747
2021-11-03 08:00:00,4593.17,4676.0,4456.0,4606.59,1476260.698
2021-11-04 08:00:00,4606.59,4611.23,4423.09,4535.37,1202357.813
2021-11-05 08:00:00,4535.38,4575.0,4445.1,4477.29,967384.995
2021-11-06 08:00:00,4477.29,4538.29,4325.91,4521.4,1062427.875
2021-11-07 08:00:00,4521.7,4642.76,4505.41,4616.5,832391.585
2021-11-08 08:00:00,4616.51,4830.66,4615.21,4814.3,1214445.239
2021-11-09 08:00:00,4814.13,4844.97,4714.83,4734.98,1151979.156
2021-11-10 08:00:00,4734.99,4877.54,4450.0,4632.21,1848828.004
2021-11-11 08:00:00,4632.42,4783.12,4580.9,4721.19,1146003.874
2021-11-12 08:00:00,4721.19,4811.0,4508.0,4665.99,1671025.399
2021-11-13 08:00:00,4665.99,4708.0,4585.11,4644.42,812743.805
2021-11-14 08:00:00,4644.42,4700.0,4515.84,4629.44,947148.676
2021-11-15 08:00:00,4629.75,4771.83,4541.44,4567.01,1351110.691
2021-11-16 08:00:00,4567.01,4567.07,4077.0,4209.42,2734039.543
2021-11-17 08:00:00,4209.42,4300.0,4062.0,4287.99,1860601.927
2021-11-18 08:00:00,4288.0,4343.33,3957.96,3997.72,2286170.467
2021-11-19 08:00:00,3997.72,4309.04,3973.14,4293.44,1514406.552
2021-11-20 08:00:00,4293.44,4436.01,4202.24,4412.55,1143613.53
2021-11-21 08:00:00,4412.37,4425.73,4242.0,4259.23,996506.087
2021-11-22 08:00:00,4259.28,4327.75,4019.35,4086.57,1891096.875
2021-11-23 08:00:00,4086.41,4387.0,4059.55,4341.36,1636864.585
2021-11-24 08:00:00,4341.36,4377.0,4170.38,4271.29,1365898.959
2021-11-25 08:00:00,4271.29,4558.29,4250.34,4527.86,1247655.926
2021-11-26 08:00:00,4528.2,4555.0,3911.0,4040.66,2657060.078
2021-11-27 08:00:00,4040.66,4182.66,4027.32,4095.33,1008009.177
2021-11-28 08:00:00,4095.33,4301.07,3958.58,4296.6,1512833.531
2021-11-29 08:00:00,4297.01,4460.0,4280.0,4445.1,1432921.363
2021-11-30 08:00:00,4445.09,4757.8,4347.9,4631.51,2573876.207
2021-12-01 08:00:00,4631.43,4783.19,4528.5,4586.66,1861557.163
2021-12-02 08:00:00,4586.67,4636.86,4435.76,4514.32,1767131.692
2021-12-03 08:00:00,4514.32,4658.0,4004.0,4213.66,2648380.12
2021-12-04 08:00:00,4213.67,4237.2,3388.15,4115.79,3531695.892
2021-12-05 08:00:00,4115.79,4247.19,4033.0,4197.53,1909767.851
2021-12-06 08:00:00,4197.52,4377.58,3920.0,4345.2,2601192.622
2021-12-07 08:00:00,4345.44,4425.0,4255.27,4305.82,1388806.448
2021-12-08 08:00:00,4305.83,4454.6,4224.98,4435.33,1443466.295
2021-12-09 08:00:00,4435.7,4490.97,4075.0,4103.8,1905351.024
2021-12-10 08:00:00,4103.8,4232.0,3882.84,3895.95,2123045.624
2021-12-11 08:00:00,3895.85,4094.82,3831.01,4089.81,1729754.927
2021-12-12 08:00:00,4088.86,4173.37,3985.0,4129.0,1044691.201
2021-12-13 08:00:00,4129.16,4142.0,3668.34,3780.63,2252296.914
2021-12-14 08:00:00,3780.33,3879.13,3682.0,3856.66,1718001.41
2021-12-15 08:00:00,3856.67,4096.0,3639.39,4019.01,2415815.067
2021-12-16 08:00:00,4019.01,4118.47,3951.14,3958.67,1603846.854
2021-12-17 08:00:00,3958.7,3992.99,3694.2,3873.93,2112402.041
2021-12-18 08:00:00,3872.98,3997.39,3764.96,3957.64,1306368.673
2021-12-19 08:00:00,3957.65,4034.99,3881.89,3922.51,1402356.037
2021-12-20 08:00:00,3922.51,3981.48,3750.0,3943.48,1741509.419
2021-12-21 08:00:00,3943.64,4063.0,3912.26,4014.38,1246421.469
2021-12-22 08:00:00,4014.38,4074.99,3924.36,3978.62,1076095.044
2021-12-23 08:00:00,3978.63,4153.71,3888.87,4111.3,1586935.899
2021-12-24 08:00:00,4111.31,4133.38,4014.45,4045.0,1026594.079
2021-12-25 08:00:00,4045.19,4138.47,4015.0,4093.87,890361.594
2021-12-26 08:00:00,4093.88,4104.84,4002.0,4062.24,767517.751
